BE_LiST22-0102,세광약국,Saegwang Pharmacy,世光药店,서울특별시 동대문구 왕산로 171 (제기동),171 Wangsan-ro Dongdaemun-gu Seoul Republic of Korea,서울특별시,동대문구,제기동,02-962-8989,영어 일어,English Japanese,英语 日本,127.042100434,37.5794848121
BE_LiST22-0103,복지약국,Bokji Pharmacy,福祉药店,서울특별시 동대문구 천호대로 227 (답십리동),227 Cheonho-daero Dongdaemun-gu Seoul Republic of Korea,서울특별시,동대문구,답십리1동,02-2217-3606,영어,English,英语,127.048090267,37.5705374498
BE_LiST22-0104,참이화약국,Chamewha Pharmacy,真梨花药店,서울특별시 동대문구 천호대로 307 104호 (답십리동 클래식타워),307 Cheonho-daero Dongdaemun-gu Seoul Republic of Korea,서울특별시,동대문구,답십리1동,02-2247-5029,영어 중국어,English Chinese,英语 中国 ,127.0547787,37.5658109
BE_LiST22-0105,장안평약국,Janganpyeong Pharmacy,长安坪药店,서울특별시 동대문구 답십리로 304 (장안동),304 Dapsimni-ro Dongdaemun-gu Seoul Republic of Korea,서울특별시,동대문구,장안2동,02-2212-9430,영어,English,英语,127.07421721,37.5718141408
BE_LiST22-0106,새이화약국,Saeewha Pharmacy,新梨花药店,서울특별시 동대문구 장한로 140 1층 (장안동),140 Janghan-ro Dongdaemun-gu Seoul Republic of Korea,서울특별시,동대문구,장안2동,02-2214-2488,영어 스페인어,English,英语,127.07215348,37.5728533663
BE_LiST22-0107,나나약국,Nana Pharmacy,娜娜药店,서울특별시 동대문구 장한로18길 59 (장안동),59 Janghan-ro 18-gil Dongdaemun-gu Seoul Republic of Korea,서울특별시,동대문구,장안2동,02-2245-2594,영어,English,英语,127.072302606,37.5678617618
BE_LiST22-0108,동대문보건약국,Dongdaemun Pharmacy,东大门保健药店,서울특별시 동대문구 고산자로28가길 2 (용두동),2 Gosanja-ro 28ga-gil Dongdaemun-gu Seoul Republic of Korea,서울특별시,동대문구,용신동,02-965-7162,영어,English,英语,127.040313815,37.5749696526
BE_LiST22-0109,동대문21세기약국,Dongdaemun 21st Century Pharmacy,东大门21世纪药店,서울특별시 동대문구 천호대로 13 지하1층 (용두동 홈플러스),13 Cheonho-daero Dongdaemun-gu Seoul Republic of Korea,서울특별시,동대문구,용신동,02-964-1717,영어,English,英语,127.025103873,37.5749666589
BE_LiST22-0110,답십리백화점약국,Dapsimni Baekhwajeom Pharmacy,踏十里百货药店,서울특별시 동대문구 전농로 102 (답십리동),102 Jeonnong-ro Dongdaemun-gu Seoul Republic of Korea,서울특별시,동대문구,답십리2동,02-2215-9454,영어,English,英语,127.05785497,37.573982077
BE_LiST22-0111,뉴메디칼약국,Newmedical Pharmacy,纽梅迪凯尔药店,서울특별시 동대문구 전농로 147 (전농동),147 Jeonnong-ro Dongdaemun-gu Seoul Republic of Korea,서울특별시,동대문구,전농1동,02-2215-6291,영어,English,英语,127.057269389,37.5779863816
BE_LiST22-0112,신행당약국,Sinhaengdang Pharmacy,新杏堂药店,서울특별시 동대문구 사가정로 148 3층 (전농동 SK아파트스포츠상가 ),148 Sagajeong-ro Dongdaemun-gu Seoul Republic of Korea,서울특별시,동대문구,전농2동,02-2212-1931,영어,English,英语,127.06156565,37.5766579558
BE_LiST22-0113,은혜당약국,Eunhyedang Pharmacy,恩惠堂药店,서울특별시 중랑구 망우로32길 49,49 Mangu-ro 32-gil Jungnang-gu Seoul Republic of Korea,서울특별시,중랑구,면목2동,02-437-3337,영어,English,英语,127.077389136,37.5916123354
BE_LiST22-0114,새봉화약국,Saebonghwa Pharmacy,新烽火,서울특별시 중랑구 신내로 211 금강리빙스텔203-A,211 Sinnae-ro Jungnang-gu Seoul Republic of Korea,서울특별시,중랑구,신내2동,02-3421-3383,일본어,Japanese,日本,127.092669373,37.6163497188
BE_LiST22-0115,건강제일온누리약국,Geongang Jeil Onnuri Pharmacy,健康第一温努利,서울특별시 중랑구 동일로 786,786 Dongil-ro Jungnang-gu Seoul Republic of Korea,서울특별시,중랑구,중화1동,02-491-1114,영어,English,英语,127.0800062,37.6007256
BE_LiST22-0116,이안온누리약국,Ian Onnuri Pharmacy,利安温努利,서울특별시 중랑구 면목로 305,305 Myeonmok-ro Jungnang-gu Seoul Republic of Korea,서울특별시,중랑구,면목7동,02-493-5074,영어 중국어,English Chinese,英语 中国 ,127.087438905,37.5796941942
BE_LiST22-0117,나을약국,Naeul,娜尔,서울특별시 중랑구 동일로 608,608 Dongil-ro Jungnang-gu Seoul Republic of Korea,서울특별시,중랑구,면목5동,02-433-4955,영어,English,英语,127.080126314,37.5846440357
BE_LiST22-0118,태릉프라자약국,Taereung Plaza ,泰陵广场,서울특별시 중랑구 중랑역로 51,51 Jungnangyeok-ro Jungnang-gu Seoul Republic of Korea,서울특별시,중랑구,중화2동,02-2208-0922,영어,English,英语,127.076920541,37.598377285
BE_LiST22-0119,우리종로약국,Uri Jongno ,友利钟路,서울특별시 중랑구 용마산로 501,501 Yongmasan-ro Jungnang-gu Seoul Republic of Korea,서울특별시,중랑구,망우본동,02-433-1100,영어,English,英语,127.099904513,37.5958300854
BE_LiST22-0120,서울메디칼약국,Seoul Medical ,首尔梅迪凯尔,서울특별시 신내로16길 17 서울메디칼타워 103호,17 Sinnae-ro 16-gil Jungnang-gu Seoul Republic of Korea,서울특별시,중랑구,신내1동,02-3422-5000,영어,English,英语,127.097179045,37.6141765117
BE_LiST22-0121,운용약국,Unyong Pharmacy,云龙药店,서울특별시 성북구 회기로 9 (종암동),9 Hoegi-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,종암동,02-912-3417,일본어,Japanese,日本,127.037673174,37.5914550991
BE_LiST22-0122,강원약국,Gangwon Pharmacy,江原药店,서울특별시 성북구 아리랑로 117-7 (정릉동),117-7 Arirang-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉2동,02-914-8814,영어,English,英语,127.013018595,37.6024777147
BE_LiST22-0123,서울고명약국,Seoul Gomyeong Pharmacy,首尔高明药店,서울특별시 성북구 북악산로17길 2 (돈암동),2 Bugaksan-ro 17-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,돈암1동,02-923-6811,영어,English,英语,127.020586815,37.5986780603
BE_LiST22-0124,알파약국,Alpha Pharmacy,艾尔法药店,서울특별시 성북구 장위로42-1 (장위동),42-1 Jangwi-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,성북동,02-918-7692,영어,English,英语,127.041290879,37.6141300139
BE_LiST22-0125,온누리청수약국,Onnuri Cheongsu Pharmacy,温努利清水药店,서울특별시 성북구 보국문로 164 (정릉동),164 Bogukmun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉4동,02-913-2328,영어,English,英语,127.003234894,37.6170023365
BE_LiST22-0126,영생약국,Yeongsaeng Pharmacy,永生药店,서울특별시 성북구 종암로5길 26 선경A상가 1호 (종암동),26 Jongam-ro 5-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,종암동,02-928-5777,영어,English,英语,127.033929113,37.5947971124
BE_LiST22-0127,신선명약국,Sinseonmyeong Pharmacy,新鲜明药店,서울특별시 성북구 돌곶이로6길 22 (석관동),22 Dolgoji-ro 6-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,석관동,02-966-5913,영어,English,英语,127.06317073,37.6059249325
BE_LiST22-0128,대림당약국,Daerimdang Pharmacy,大林堂药店,서울특별시 성북구 길음로7길 31  75 76 (길음동),31 Gireum-ro 7-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,길음1동,02-913-0832,영어,English,英语,127.0228196,37.6031971
BE_LiST22-0129,자성약국,Jaseong Pharmacy,自省药店,서울특별시 성북구 인촌로7라길 40 (안암동1가),40 Inchon-ro 7ra-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,안암동,02-928-8974,영어 일본어,English Japanese,英语 日本,127.021684703,37.5890516679
BE_LiST22-0130,부산약국,Busan Pharmacy,釜山药店,서울특별시 성북구 장위로 124 (장위동),124 Jangwi-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,장위2동,02-915-4560,영어,English,英语,127.05055064,37.613304709
BE_LiST22-0131,정릉약국,Jeongneung Pharmacy,贞陵药店,서울특별시 성북구 보국문로 45 (정릉동),45 Bogukmun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉4동,02-914-3982,영어,English,英语,127.009771535,37.6085434928
BE_LiST22-0132,대건약국,Daegeon Pharmacy,大建药店,서울특별시 성북구 서경로 2 (정릉동),2 Seogyeong-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉1동,02-914-6815,영어,English,英语,127.01496669,37.6039154643
BE_LiST22-0133,태명약국,Taemyeong Pharmacy,泰明药店,서울특별시 성북구 장위로50길 66 (장위동),66 Jangwi-ro 50-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,장위3동,02-915-1365,영어,English,英语,127.058012687,37.6138382659
BE_LiST22-0134,남진약국,Namjin Pharmacy,南真药店,서울특별시 성북구 길음로 20 514동 515호 (길음동 길음뉴타운상가동),20 Gireum-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,길음1동,02-913-9270,영어,English,英语,127.023039176,37.6047538874
BE_LiST22-0135,세종약국,Sejong Pharmacy,世宗药店,서울특별시 성북구 보국문로 168 (정릉동),168 Bogukmun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉4동,02-914-3685,영어,English,英语,127.002886037,37.6171176721
BE_LiST22-0136,온누리자애약국,Onnuri Jae Pharmacy,温努利慈爱药店,서울특별시 성북구 보문로23길 7 (보문동5가),7 Bomun-ro 23-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,보문동,02-926-6678,영어,English,英语,127.019541192,37.5840461258
BE_LiST22-0137,인현약국,Inhyeon Pharmacy,仁贤药店,서울특별시 성북구 돌곶이로41길 33 (장위동),33 Dolgoji-ro 41-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,장위1동,02-918-7353,영어,English,英语,127.046371711,37.6175987337
BE_LiST22-0138,보건약국,Bogeon Pharmacy,保健药店,서울특별시 성북구 장월로 151 (장위동),151 Jangwol-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,장위1동,02-915-1336,영어,English,英语,127.051537242,37.6183714405
BE_LiST22-0139,백경약국,Baekgyeong Pharmacy,白鲸药店,서울특별시 성북구 돌곶이로 34 (석관동),34 Dolgoji-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,석관동,02-963-8974,영어,English,英语,127.060802737,37.6073893835
BE_LiST22-0140,동선약국,Dongseon Pharmacy,东仙药店,서울특별시 성북구 동소문로26다길 17 (동선동3가),17 Dongsomun-ro 26da-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,동선동,02-923-7731,영어,English,英语,127.020164487,37.5946777318
BE_LiST22-0141,수보약국,Subo Pharmacy,秀宝药店,서울특별시 성북구 솔샘로6길 63 (정릉동),63 Solsaem-ro 6-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉3동,02-914-1555,영어,English,英语,127.008059166,37.608810315
BE_LiST22-0142,관문약국,Gwanmun Pharmacy,关门药店,서울특별시 성북구 장위로 177 (장위동),177 Jangwi-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,장위3동,02-915-1241,영어,English,英语,127.055237085,37.6159695343
BE_LiST22-0143,구원약국,Guwon Pharmacy,求援药店,서울특별시 성북구 오패산로 16 (하월곡동),16 Opaesan-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,월곡2동,02-913-1139,영어,English,英语,127.037557022,37.6036617642
BE_LiST22-0144,나바론약국,Nabaron Pharmacy,纳法伦药店,서울특별시 성북구 동소문로 3-1 (동소문동1가),3-1 Dongsomun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,삼선동,02-762-6300,영어,English,英语,127.006689279,37.588959767
BE_LiST22-0145,새민우약국,Saeminu Pharmacy,新民宇药店,서울특별시 성북구 북악산로 845 쌍용아파트상가203동301호 (정릉동) ,845 Bugaksan-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉1동,02-917-4275,영어,English,英语,127.018272366,37.5993019271
BE_LiST22-0146,굿모닝약국,Good Morning Pharmacy,早安药店,서울특별시 성북구 동소문로 16-1 1층 (동소문동2가),16-1 Dongsomun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,삼선동,02-913-3623,영어,English,英语,127.008106857,37.5890786091
BE_LiST22-0147,소망약국,Somang Pharmacy,所望药店,서울특별시 성북구 정릉로 322 (정릉동),322 Jeongneung-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉1동,02-918-8055,영어,English,英语,127.018988772,37.6021777763
BE_LiST22-0148,장일약국,Jangil Pharmacy,长一药店,서울특별시 성북구 정릉로 274 (정릉동),274 Jeongneung-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉1동,02-916-8373,영어,English,英语,127.013784259,37.6031876082
BE_LiST22-0149,동부약국,Dongbu Pharmacy,东部药店,서울특별시 성북구 숭인로2길 61 동부센트레빌아파트분산상가 103호 (길음동),61 Sungin-ro 2-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,길음2동,02-983-7950,영어,English,英语,127.02497499,37.6093521451
BE_LiST22-0150,국민약국,Gungmin Pharmacy,国民药店,서울특별시 성북구 정릉로10길 42-2 (정릉동),42-2 Jeongneung-ro 10-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉3동,02-914-5782,영어,English,英语,126.999587759,37.6080393424
BE_LiST22-0151,모당약국,Modang Pharmacy,母堂药店,서울특별시 성북구 아리랑로5길 1 (동소문동7가),1 Arirang-ro 5-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,동선동,02-925-4465,영어,English,英语,127.011024769,37.5975837357
BE_LiST22-0152,세원약국,Sewon Pharmacy,世元药店,서울특별시 성북구 동소문로20가길 51 (동선동1가),51 Dongsomun-ro 20ga-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,동선동,02-922-6060,영어,English,英语,127.018828113,37.5937733569
BE_LiST22-0153,온누리민우약국,Onnuri Minu Pharmacy,温努利民宇药店,서울특별시 성북구 돌곶이로22길 49 (석관동),49 Dolgoji-ro 22-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,석관동,02-969-4582,영어,English,英语,127.060651416,37.6107159139
BE_LiST22-0154,온누리진호약국,Onnuri Jinho Pharmacy,温努利真好药店,서울특별시 성북구 돌곶이로 36-1 (석관동),36-1 Dolgoji-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,석관동,02-964-1944,영어,English,英语,127.060576403,37.6075985295
BE_LiST22-0155,승일약국,Seungil Pharmacy,松一药店,서울특별시 성북구 화랑로37길 50-14 (장위동),50-14 Hwarang-ro 37-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,장위3동,02-915-4057,영어,English,英语,127.05755049,37.6137231656
BE_LiST22-0156,대학약국,Daehak Pharmacy,大学药店,서울특별시 성북구 인촌로 89 (안암동5가),89 Inchon-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,안암동,02-924-1919,영어,English,英语,127.029215294,37.5862785907
BE_LiST22-0157,혜조약국,Hyejo Pharmacy,惠朝药店,서울특별시 성북구 종암로21길 128 (종암동),128 Jongam-ro 21-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,종암동,02-922-5076,영어,English,英语,127.030481326,37.6035052295
BE_LiST22-0158,삼화약국,Simhwa Pharmacy,三和药店,서울특별시 성북구 돌곶이로 196-1 (장위동),196-1 Dolgoji-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,장위1동,02-911-4642,영어,English,英语,127.047889641,37.6178251765
BE_LiST22-0159,월곡약국,Wolgok Pharmacy,月谷药店,서울특별시 성북구 화랑로11길 6 (하월곡동),6 Hwarang-ro 11-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,월곡2동,02-913-2900,영어,English,英语,127.041569875,37.6025864386
BE_LiST22-0160,건강한약국,Geonganghan Pharmacy,健康药店,서울특별시 성북구 동소문로42길 14 (하월곡동),14 Dongsomun-ro 42-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,월곡1동,02-916-6445,영어,English,英语,127.027782365,37.6057259353
BE_LiST22-0161,온누리성모약국,Onnuri Seongmo Pharmacy,温努利圣母药店,서울특별시 성북구 성북로4길 52 한신한진 (아)제상가 417동 102호 (돈암동),52 Seongbuk-ro 4-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,삼선동,02-927-1282,중국어,Chinese,中国,127.009402624,37.5929059279
BE_LiST22-0162,화성약국,Hwaseong Pharmacy,和成药店,서울특별시 성북구 오패산로 73 (하월곡동),73 Opaesan-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,월곡1동,02-913-8936,영어,English,英语,127.035883338,37.6085780856
BE_LiST22-0163,태평양약국,Taepyeongyang Pharmacy,太平洋药店,서울특별시 성북구 보국문로16길 31 1층 (정릉동),16 Bogukmun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉4동,02-919-2525,영어,English,英语,127.009115015,37.611433919
BE_LiST22-0164,부민약국,Bumin Pharmacy,釜民药店,서울특별시 성북구 화랑로13길 9 (하월곡동),9 Hwarang-ro 13-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,월곡2동,02-912-7393,영어,English,英语,127.042453896,37.6038403024
BE_LiST22-0165,온누리두산약국,Onnuri Dusan Pharmacy,温努利斗山药店,서울특별시 성북구 화랑로48길 16 두산아파트 상가 101호 (석관동),16 Hwarang-ro 48-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,석관동,02-959-2668,영어,English,英语,127.06899448,37.6137638812
BE_LiST22-0166,광혜당약국,Gwanghyedang Pharmacy,广惠堂药店,서울특별시 성북구 장월로 88-1 (장위동),88-1 Jangwol-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,장위2동,02-942-5199,영어,English,英语,127.049060436,37.613777456
BE_LiST22-0167,청십자약국,Cheongsipja Pharmacy,青十字药店,서울특별시 성북구 보문로 99 (보문동5가),99 Bomun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,보문동,02-923-2393,영어,English,英语,127.019826483,37.5839920186
BE_LiST22-0168,하나온누리약국,Hana Onnuri Pharmacy,哈纳温努利药店,서울특별시 성북구 화랑로 95 (하월곡동),95 Hwarang-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,월곡2동,02-914-0035,영어,English,英语,127.042449045,37.6032744823
BE_LiST22-0169,미래약국,Mirae Pharmacy,未来药店,서울특별시 성북구 인촌로 85 (안암동5가),85 Inchon-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,안암동,02-924-5264,영어,English,英语,127.028880245,37.5864913075
BE_LiST22-0170,연약국,Yeon Pharmacy,连药店,서울특별시 성북구 동소문로 12 지층 (동소문동2가),12 Dongsomun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,삼선동,02-3675-5778,영어,English,英语,127.007581472,37.5888371781
BE_LiST22-0171,삼원약국,Samwon Pharmacy,三元药店,서울특별시 성북구 종암로 120 (종암동),120 Jongam-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,종암동,02-941-8550,영어,English,英语,127.034439265,37.6010210113
BE_LiST22-0172,보문약국,Bomun Pharmacy,普门药店,서울특별시 성북구 보문로 123 (보문동2가),123 Bomun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,보문동,02-921-3844,영어,English,英语,127.018731048,37.5859924022
BE_LiST22-0173,웰빙우정약국,Wellbeing Ujeong Pharmacy,康复友情药店,서울특별시 성북구 월계로 46 (하월곡동),46 Wolgye-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,월곡1동,02-941-1923,영어,English,英语,127.034865275,37.6111948636
BE_LiST22-0174,신세원약국,Sinsewon Pharmacy,新世元药店,서울특별시 성북구 동소문로 245-2 (길음동),245-2 Dongsomun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,길음1동,02-909-0928,영어,English,英语,127.023745465,37.6035608364
BE_LiST22-0175,백두산약국,Baekdusan Pharmacy,白头山药店,서울특별시 성북구 인촌로 78 1층 2층 (안암동5가),78 Inchon-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,안암동,02-927-2792,영어,English,英语,127.028024156,37.5861094928
BE_LiST22-0176,한솔약국,Hansol Pharmacy,韩松药店,서울특별시 성북구 동소문로 57-1 (동소문동4가),57-1 Dongsomun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,삼선동,02-926-6479,영어,English,英语,127.011893448,37.5914136604
BE_LiST22-0177,참사랑약국,Chamsarang Pharmacy,真爱药店,서울특별시 성북구 장위로 107 (장위동),107 Jangwi-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,장위1동,02-942-3137,영어,English,英语,127.048765927,37.6137343306
BE_LiST22-0178,정릉메디칼약국,Jeongneung Medical Pharmacy,贞陵美帝凯尔药店,서울특별시 성북구 정릉로 326 (정릉동),326 Jeongneung-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉1동,02-912-2727,영어,English,英语,127.019323947,37.6020696031
BE_LiST22-0179,지선약국,Jiseon Pharmacy,知善药店,서울특별시 성북구 장월로12길 15 (장위동),15 Jangwol-ro 12-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,장위2동,02-911-1996,영어,English,英语,127.049947964,37.613113956
BE_LiST22-0180,21세기고려약국,21st Century Goryeo Pharmacy,21世纪高丽药店,서울특별시 성북구 인촌로 80 1층 (안암동5가),80 Inchon-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,안암동,02-929-9696,영어,English,英语,127.028160022,37.5861166684
BE_LiST22-0181,옵티마시민약국,Optima Simin Pharmacy,奥普蒂玛市民药店,서울특별시 성북구 보문로 93 (보문동5가),93 Bomun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,보문동,02-928-8663,영어,English,英语,127.020057329,37.5835595028
BE_LiST22-0182,안세약국,Ansae Pharmacy,安世药店,서울특별시 성북구 동소문로7길 2 (동소문동4가),2 Dongsomun-ro 7-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,삼선동,02-2202-4484,영어,English,英语,127.009216582,37.5901056591
BE_LiST22-0183,길음메디칼약국,Gilleum Medical Pharmacy,吉音梅迪凯尔药店,서울특별시 성북구 길음로 2 (길음동),2 Gireum-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,길음1동,02-915-5777,영어,English,英语,127.024678874,37.6043499123
BE_LiST22-0184,준약국,Jun Pharmacy,俊药店,서울특별시 성북구 성북로 5길2 (성북동),2 Seongbuk-ro 5-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,성북동,02-764-4835,영어,English,英语,127.004782604,37.5892589891
BE_LiST22-0185,해오름약국,Haeoreum Pharmacy,日升药店,서울특별시 성북구 솔샘로25길 28 풍림아이원아파트 202동상가 211호 (정릉동),28 Solsaem-ro 25-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉4동,02-912-2302,영어,English,英语,127.006963777,37.6185771026
BE_LiST22-0186,미소약국,Miso Pharmacy,微笑药店,서울특별시 성북구 삼선교로10길 23 (삼선동2가),23 Samseongyo-ro 10-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,삼선동,02-744-4415,영어,English,英语,127.009469826,37.5870963238
BE_LiST22-0187,메디칼팜약국,Medical Pham Pharmacy,梅迪凯尔发姆药店,서울특별시 성북구 오패산로 49 (하월곡동),49 Opaesan-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,월곡1동,02-909-0508,영어,English,英语,127.036434953,37.6063975216
BE_LiST22-0188,그약국,Geu Pharmacy,那药店,서울특별시 성북구 보국문로 46 (정릉동),46 Bogukmun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉4동,02-911-0488,영어,English,英语,127.01011129,37.6085038206
BE_LiST22-0189,선약국,Seon Pharmacy,善药店,서울특별시 성북구 돌곶이로41길 10 (장위동),10 Dolgoji-ro 41-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,장위1동,02-942-4553,영어,English,英语,127.045697164,37.6184603414
BE_LiST22-0190,청솔약국,Cheongsol Pharmacy,青松药店,서울특별시 성북구 한천로 743 (장위동),743 Hancheon-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,장위3동,02-909-8067,영어,English,英语,127.051059775,37.6224549239
BE_LiST22-0191,동인약국,Dongin Pharmacy,东仁药店,서울특별시 성북구 동소문로 107 (동선동4가),107 Dongsomun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,동선동,02-926-3533,영어,English,英语,127.017047981,37.5931825768
BE_LiST22-0192,아이사랑약국,Aisarang Pharmacy,儿童爱药店,서울특별시 성북구 정릉로31길 6 (정릉동),6 Jeongneung-ro 31-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,정릉1동,070-8616-4340,영어,English,英语,127.016624532,37.6035115988
BE_LiST22-0193,사랑의약국,Sarangui Pharmacy,爱的药店,서울특별시 성북구 종암로 115 (종암동),115 Jongam-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,종암동,02-922-7111,영어,English,英语,127.033560217,37.6003797591
BE_LiST22-0194,삼성약국,Samseong Pharmacy,三星药店,서울특별시 성북구 동소문로 190 중앙빌딩 1층 (돈암동),190 Dongsomun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,돈암1동,02-929-3069,영어,English,英语,127.022090689,37.5988904223
BE_LiST22-0195,중앙프라자약국,Jungang Plaza Pharmacy,中央广场药店,서울특별시 성북구 동소문로 98 통운빌딩 1층 (동소문동5가),98 Dongsomun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,삼선동,02-927-5606,영어,English,英语,127.016191756,37.5922492697
BE_LiST22-0196,십자성약국,Sipjaseong Pharmacy,十字城药店,서울특별시 성북구 한천로78길 53 1층 (석관동),53 Hancheon-ro 78-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,석관동,02-966-0710,영어,English,英语,127.064639899,37.6128365265
BE_LiST22-0197,계산온누리약국,Gyesan Onnuri Pharmacy,继山温努利药店,서울특별시 성북구 동소문로20길 43 (동선동1가),43 Dongsomun-ro 20-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,동선동,02-925-4551,일본어,Japanese,日本,127.017024758,37.5906525944
BE_LiST22-0198,세기약국,Segi Pharmacy,世纪药店,서울특별시 성북구 동소문로 235 (길음동),235 Dongsomun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,길음1동,02-3292-1224,영어,English,英语,127.022757803,37.6030528724
BE_LiST22-0199,장위성모약국,Jangwi Seongmo Pharmacy,长位圣母药店,서울특별시 성북구 장위로 122 (장위동),122 Jangwi-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,장위2동,02-913-7516,영어,English,英语,127.050138336,37.6132544295
BE_LiST22-0200,참약국,Cham Pharmacy,真药店,서울특별시 성북구 종암로21길 3 용진빌딩 1층 (종암동),3 Jongam-ro 21-gil Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,종암동,02-922-9458,영어,English,英语,127.034134773,37.5988262861
BE_LiST22-0201,큰사랑약국,Keunsarang Pharmacy,洪爱药店,서울특별시 성북구 동소문로 66 (동소문동3가),66 Dongsomun-ro Seongbuk-gu Seoul Republic of Korea,서울특별시,성북구,삼선동,02-922-9721,영어,English,英语,127.012980433,37.591402734
